Entity,Code,Year,SF₆ gases (tonnes),PFC gases (tonnes),HFC gases (tonnes),Nitrous oxide (N₂O) (tonnes),Methane (CH₄) (tonnes),Carbon Dioxide (CO₂) (tonnes)
Portugal,PRT,1972,,,,4727996,6788330,18349668
Portugal,PRT,1973,,,,4970943,6933210,20003485
Portugal,PRT,1974,,,,4581118,6752520,20714883
Portugal,PRT,1975,,,,4620519,6787930,21356608
Portugal,PRT,1976,,,,4687169,6666630,22423705
Portugal,PRT,1977,,,,5139273,7146320,22728066
Portugal,PRT,1978,,,,5846259,7554220,22742734
Portugal,PRT,1979,,,,5953333,7703390,25030942
Portugal,PRT,1980,,,,5072468,8014440,26985453
Portugal,PRT,1981,,,,5012576,8222490,27227475
Portugal,PRT,1982,,,,5021907,8301959.999999999,29255326
Portugal,PRT,1983,,,,5078823,8382700.000000001,30179410
Portugal,PRT,1984,,,,4651767,8304139.999999999,29064642
Portugal,PRT,1985,,,,4730259,8497940,27407158
Portugal,PRT,1986,,,,4997293,8821440,30520441
Portugal,PRT,1987,,,,4861358,8948440,31536200
Portugal,PRT,1988,,,,4699600,9136720,32925993.000000004
Portugal,PRT,1989,,,,4916166,9606600,41209746
Portugal,PRT,1990,108000,2600,200,4946205,9866780,42320847
Portugal,PRT,1991,,,,4924195,10033700,43992999
Portugal,PRT,1992,,,,4973981,10118400,48279722
Portugal,PRT,1993,,,,4910772,10247400,46926599
Portugal,PRT,1994,,,,4952312,10453700,47659999
Portugal,PRT,1995,,,,5180441,10570900,51869715
Portugal,PRT,1996,,,,5271736,10787000,50586265
Portugal,PRT,1997,,,,5360954,11163600,53072491
Portugal,PRT,1998,,,,5835719,11710900,57817589
Portugal,PRT,1999,,,,5514714,11805300,64425523
Portugal,PRT,2000,128000,24600,352700,5886931,12289600,62731369
Portugal,PRT,2001,,,,5134251,12449500,62757038
Portugal,PRT,2002,,,,5016482,12593100,66790738
Portugal,PRT,2003,,,,5208868,12949900,61216898
Portugal,PRT,2004,,,,4854321,12479000,63145740
Portugal,PRT,2005,103800,25400,647700,5929556,13646300,65279934
Portugal,PRT,2006,,,,4841115,12958700,59816104
Portugal,PRT,2007,,,,5053620,13010800,60149801
Portugal,PRT,2008,132400,25900,854400,4838263,13029700,55624723
Portugal,PRT,2009,,,,4404604,12757300,54176258
Portugal,PRT,2010,161000,35000,1052000,4305373,12599000,48136709
Portugal,PRT,2011,,,,4207701.28580318,12881133.6429235,47623329
Portugal,PRT,2012,,,,4010798.57160636,12976018.2858471,46013516
Portugal,PRT,2013,,,,,,45426796
Portugal,PRT,2014,,,,,,45052762
Post-demographic dividend,,1960,,,,,,5834266902.5558
Post-demographic dividend,,1961,,,,,,5949664376.39016
Post-demographic dividend,,1962,,,,,,6219004061.9189005
Post-demographic dividend,,1963,,,,,,6564512568.60097
Post-demographic dividend,,1964,,,,,,6894343643.2326
Post-demographic dividend,,1965,,,,,,7196682218.87422
Post-demographic dividend,,1966,,,,,,7519226970.22067
Post-demographic dividend,,1967,,,,,,7851850697.03802
Post-demographic dividend,,1968,,,,,,8267442936.59434
Post-demographic dividend,,1969,,,,,,8774565776.36014
Post-demographic dividend,,1970,,,,872843804.8948,1554278158.2,9532628362.52836
Post-demographic dividend,,1971,,,,887667888.8897,1529227694.9,9685167672.02583
Post-demographic dividend,,1972,,,,920188836.1453999,1541947473.1999998,10157121507.3429
Post-demographic dividend,,1973,,,,950975830.4458,1549896960.7,10666361852.6122
Post-demographic dividend,,1974,,,,972360506.9367,1559121367.6,10399499166.274801
Post-demographic dividend,,1975,,,,977858765.5694001,1569804654.2,10031140890.0606
Post-demographic dividend,,1976,,,,1016474855.7374,1586907103.3000002,10530420629.7318
Post-demographic dividend,,1977,,,,1025767153.806,1583322403.8,10721583590.3379
Post-demographic dividend,,1978,,,,1035129676.5435001,1571535132.6,10994912778.989101
Post-demographic dividend,,1979,,,,1081876287.0429,1620717059.5,11268548852.4959
Post-demographic dividend,,1980,,,,1059541407.6660001,1639865972.8999999,10933816388.3138
Post-demographic dividend,,1981,,,,1032404711.676,1626652408.6,10538741593.3872
Post-demographic dividend,,1982,,,,993967842.459,1624023885.9,10135284457.8342
Post-demographic dividend,,1983,,,,1001023818.458,1602573161.2,10096590661.6157
Post-demographic dividend,,1984,,,,1023915107.4139999,1614274631.6,10355342819.6272
Post-demographic dividend,,1985,,,,1033134700.8540001,1640001527.4,10437311764.5508
Post-demographic dividend,,1986,,,,1012734416.743,1637435190.9,10412870577.8391
Post-demographic dividend,,1987,,,,1004801798.6259999,1628659208.7,10725209215.7031
Post-demographic dividend,,1988,,,,1006962461.0849999,1641827771.3999999,11126978484.5505
Post-demographic dividend,,1989,,,,1029417197.997,1668709794.1999998,11431390725.0019
Post-demographic dividend,,1990,,,,964208384.277,1683884838.9,11223024676.2062
Post-demographic dividend,,1991,,,,956005358.275,1665798885.3,11286128970.6509
Post-demographic dividend,,1992,,,,943332562.987,1640451950.9,11367527651
Post-demographic dividend,,1993,,,,925624312.521,1615415233.8,11382012301
Post-demographic dividend,,1994,,,,980643036.323,1621420196.1999998,11409324117
Post-demographic dividend,,1995,,,,970383632.4510001,1595656800.5,11522429065
Post-demographic dividend,,1996,,,,978264919.404,1586183835.1000001,11794293111
Post-demographic dividend,,1997,,,,983752748.716,1568131888.1000001,11825810976
Post-demographic dividend,,1998,,,,942157849.018,1551209243.8999999,11802892226
Post-demographic dividend,,1999,,,,892736799.8349999,1522440100.8,11958930410
Post-demographic dividend,,2000,,,,868703465.671,1503816817.7,12261234223
Post-demographic dividend,,2001,,,,837010983.021,1489337584,12212536463
Post-demographic dividend,,2002,,,,816004446.108,1475265489.1,12271505490
Post-demographic dividend,,2003,,,,814112990.067,1462837321.4,12445856672
Post-demographic dividend,,2004,,,,816808415.36,1446314695.1,12572896220
Post-demographic dividend,,2005,,,,798209539.7609999,1418476368.8999999,12556600072
Post-demographic dividend,,2006,,,,771584176.774,1411152984.3999999,12473157487
Post-demographic dividend,,2007,,,,785292405.232,1426174555,12543615225
Post-demographic dividend,,2008,,,,744705923.785,1410833592.6999998,12306752694
Post-demographic dividend,,2009,,,,733023124.378,1391965251.2,11529488040
Post-demographic dividend,,2010,68161494.4363526,27117624.2631322,505932954.42168295,713999431.3199999,1385475147.9,11921270320
Post-demographic dividend,,2011,,,,706026179.803883,1371808548.81845,11678320569
Post-demographic dividend,,2012,,,,698127108.187765,1352776954.0369,11474043000
Post-demographic dividend,,2013,,,,,,11463030999
Post-demographic dividend,,2014,,,,,,11313886775
Pre-demographic dividend,,1960,,,,,,29464194.3941737
Pre-demographic dividend,,1961,,,,,,31429577.3933637
Pre-demographic dividend,,1962,,,,,,32782588.4264904
Pre-demographic dividend,,1963,,,,,,35302737.0011796
Pre-demographic dividend,,1964,,,,,,38603718.494911894
Pre-demographic dividend,,1965,,,,,,56630997.1840057
Pre-demographic dividend,,1966,,,,,,67717231.60072811
Pre-demographic dividend,,1967,,,,,,59430589.0849244
Pre-demographic dividend,,1968,,,,,,57285107.4412297
Pre-demographic dividend,,1969,,,,,,71230738.1252456
Pre-demographic dividend,,1970,,,,360996064.106,466366484.1,84776427.1091303
Pre-demographic dividend,,1971,,,,250202167.708,354487532.8,104025957.536008
Pre-demographic dividend,,1972,,,,258705847.582,368489174,115994306.356758
Pre-demographic dividend,,1973,,,,278296039.569,397434309.1,128500894.474882
Pre-demographic dividend,,1974,,,,228413026.681,358531600.6,143433297.204081
Pre-demographic dividend,,1975,,,,264514040.814,390852881.6,129682030.710783
Pre-demographic dividend,,1976,,,,251011032.01500002,384964661.90000004,149925808.72864202
Pre-demographic dividend,,1977,,,,293562747.89100003,422129853.5,141115878.00705898
Pre-demographic dividend,,1978,,,,283229724.041,418395888.6,140798167.310693
Pre-demographic dividend,,1979,,,,351217459.88,510882028.2,176486422.944835
Pre-demographic dividend,,1980,,,,341101629.16,485060538.1,171548824.94601798
Pre-demographic dividend,,1981,,,,289043907.217,416737942.5,154104638.829079
Pre-demographic dividend,,1982,,,,332039059.30700004,459771228.5,152280605.654648
Pre-demographic dividend,,1983,,,,319002505.58599997,450245041.5,154534482.712397
Pre-demographic dividend,,1984,,,,272452655.044,402729195.3,165172184.381309
Pre-demographic dividend,,1985,,,,261395382.224,399022896,171870273.415283
Pre-demographic dividend,,1986,,,,256565366.34,400103970,172281428.434109
Pre-demographic dividend,,1987,,,,317356868.354,464050184,169691151.815502
Pre-demographic dividend,,1988,,,,252348882.64699998,398910831,199754059.237518
Pre-demographic dividend,,1989,,,,283841192.996,440974519,180594235.360202
Pre-demographic dividend,,1990,,,,381342976.44699997,540872145,139560964.481315
Pre-demographic dividend,,1991,,,,305512876.32500005,462205758,137288398.559074
Pre-demographic dividend,,1992,,,,437548464.22800004,606239473,157098594.920715
Pre-demographic dividend,,1993,,,,302803600.325,464491345,162107210.604602
Pre-demographic dividend,,1994,,,,331806839.95,498783726,159288929.839191
Pre-demographic dividend,,1995,,,,353887516.664,529307549,174581440.27880698
Pre-demographic dividend,,1996,,,,322960252.42899996,507135290,177209492.024264
Pre-demographic dividend,,1997,,,,312570423.77599996,504259982,174150246.498789
Pre-demographic dividend,,1998,,,,311819541.28000003,516452248,172354844.811299
Pre-demographic dividend,,1999,,,,299161573.54,503443576,177202057.648746
Pre-demographic dividend,,2000,,,,316127455.65999997,534962903.00000006,215637779.07452
Pre-demographic dividend,,2001,,,,330554048.10999995,548842783,243334545.06518102
Pre-demographic dividend,,2002,,,,312834432.61,529106638.99999994,259244108.672754
Pre-demographic dividend,,2003,,,,304894038.66999996,525591957.00000006,270325488.550822
Pre-demographic dividend,,2004,,,,309938398.96999997,544541840,312801015.713351
Pre-demographic dividend,,2005,,,,325728684.83,559628645,316761039.498138
Pre-demographic dividend,,2006,,,,454685089.76,689730847,301493030.346661
Pre-demographic dividend,,2007,,,,693942027.39,922027376,270682113.582097
Pre-demographic dividend,,2008,,,,495058657.72,717259654,308257761.40866596
Pre-demographic dividend,,2009,,,,469589472.19,708116347,309609964.65225196
Pre-demographic dividend,,2010,,,,465248853.43,699169539,344893553.684061
Pre-demographic dividend,,2011,,,,469901341.96430004,706161234.39,383661666.458956
Pre-demographic dividend,,2012,,,,474553830.49859995,713152929.78,410193082.848215
Pre-demographic dividend,,2013,,,,,,432264709.062149
Pre-demographic dividend,,2014,,,,,,445746136.85026
Puerto Rico,PRI,1970,,,,294250.76,1277470,
Puerto Rico,PRI,1971,,,,293428.95,1294690,
Puerto Rico,PRI,1972,,,,297279.45999999996,1316960,
Puerto Rico,PRI,1973,,,,301669.06,1340670,
Puerto Rico,PRI,1974,,,,294551.46,1334640,
Puerto Rico,PRI,1975,,,,300892.51,1352340,
Puerto Rico,PRI,1976,,,,312914,1394470,
Puerto Rico,PRI,1977,,,,324098.8,1430800,
Puerto Rico,PRI,1978,,,,312473.8,1439220,
Puerto Rico,PRI,1979,,,,291166.57,1419010,
Puerto Rico,PRI,1980,,,,268970.57,1384310,
Puerto Rico,PRI,1981,,,,276396.31000000006,1424450,
Puerto Rico,PRI,1982,,,,293962.15,1501220,
Puerto Rico,PRI,1983,,,,311280.3,1568730,
Puerto Rico,PRI,1984,,,,321479.30000000005,1609370,
Puerto Rico,PRI,1985,,,,313115.5,1641980,
Puerto Rico,PRI,1986,,,,316221.7,1681570,
Puerto Rico,PRI,1987,,,,291453.32,1623490,
Puerto Rico,PRI,1988,,,,312356,1697620,
Puerto Rico,PRI,1989,,,,322638.69999999995,1767560,
Puerto Rico,PRI,1990,,,,329914.4,1823600,
Puerto Rico,PRI,1991,,,,333262.4,1874020,
Puerto Rico,PRI,1992,,,,264153.79000000004,1710920,
Puerto Rico,PRI,1993,,,,270402.46,1769910,
Puerto Rico,PRI,1994,,,,273835.08999999997,1831120,
Puerto Rico,PRI,1995,,,,248953.87,1821920,
Puerto Rico,PRI,1996,,,,244733.22,1878610,
Puerto Rico,PRI,1997,,,,250581.99,1951060,
Puerto Rico,PRI,1998,,,,242108.13999999998,1997380,
Puerto Rico,PRI,1999,,,,240298.66999999998,2038730,
Puerto Rico,PRI,2000,,,,241577.11000000002,2100720,
Puerto Rico,PRI,2001,,,,239124.39,2141650,
Puerto Rico,PRI,2002,,,,239079.13,2178720,
Puerto Rico,PRI,2003,,,,230338.99,2220350,
Puerto Rico,PRI,2004,,,,213877.99000000002,2205360,
Puerto Rico,PRI,2005,,,,214829.69,2220950,
Puerto Rico,PRI,2006,,,,208158.80000000002,2226770,
Puerto Rico,PRI,2007,,,,205810.24,2244060,
Puerto Rico,PRI,2008,,,,201386.85,2262270,
Puerto Rico,PRI,2009,,,,208766.09,2312210,
Puerto Rico,PRI,2010,,,,216107.2,2358800,
Puerto Rico,PRI,2011,,,,218268.272,2382388,
Puerto Rico,PRI,2012,,,,220429.34399999998,2405976,
Qatar,QAT,1960,,,,,,176016
Qatar,QAT,1961,,,,,,161348
Qatar,QAT,1962,,,,,,190684
Qatar,QAT,1963,,,,,,6138558
Qatar,QAT,1964,,,,,,6274237
Qatar,QAT,1965,,,,,,6292572
Qatar,QAT,1966,,,,,,6277904
Qatar,QAT,1967,,,,,,6688608
Qatar,QAT,1968,,,,,,7080977
Qatar,QAT,1969,,,,,,7172652
Qatar,QAT,1970,,,,61388.68,4775990,7568688
Qatar,QAT,1971,,,,71698.66,5702040,9152832
Qatar,QAT,1972,,,,83207.09999999999,6747020,10784647
Qatar,QAT,1973,,,,94228.21999999999,7483030,12467800
Qatar,QAT,1974,,,,109462.23999999999,6395480,10487620
Qatar,QAT,1975,,,,232097.93,5757760,10956996
Qatar,QAT,1976,,,,243458.19,5753320,10384944
Qatar,QAT,1977,,,,215644.06,5014630,9926569
Qatar,QAT,1978,,,,265862.19999999995,5646550,10531624
Qatar,QAT,1979,,,,470927.2,5128530,14359972
Qatar,QAT,1980,,,,558130.2,4224640,13098524
Qatar,QAT,1981,,,,519962.99999999994,3251150,12860169
Qatar,QAT,1982,,,,1155388.6,3263890,12354123
Qatar,QAT,1983,,,,1188226.9,2818150,11268691
Qatar,QAT,1984,,,,1278021.5,4218610,12332121
Qatar,QAT,1985,,,,1130675.4000000001,3783310,12405461
Qatar,QAT,1986,,,,1306699.5999999999,3987270,13296542
Qatar,QAT,1987,,,,1288778.5,3956060,11499712
Qatar,QAT,1988,,,,1365438.4,4096670,11928751
Qatar,QAT,1989,,,,1374974,4343910,14326969
Qatar,QAT,1990,0,0,0,1338542.8,4399540,11774737
Qatar,QAT,1991,,,,1402151.7,4593940,17704276
Qatar,QAT,1992,,,,1454650.2,4827640,26802103
Qatar,QAT,1993,,,,1463420.1,4900270,30722126
Qatar,QAT,1994,,,,1527980.7000000002,5009920,30223414
Qatar,QAT,1995,,,,1581527,5034040,31789223
Qatar,QAT,1996,,,,1569843.1,5720730,32298936
Qatar,QAT,1997,,,,930000,8603230,37495075
Qatar,QAT,1998,,,,620000,9446690,32401612
Qatar,QAT,1999,,,,620000,11774100,31407855
Qatar,QAT,2000,0,0,0,310000,13258200,34730157
Qatar,QAT,2001,,,,222573.80000000002,13459000,41396763
Qatar,QAT,2002,,,,220724.34000000003,14223500,40905385
Qatar,QAT,2003,,,,243971.86,15442100,41521441
Qatar,QAT,2004,,,,253342.54,18028900,42944237
Qatar,QAT,2005,0,0,0,265216.78,18799800,50956632
Qatar,QAT,2006,,,,281989.95,20850200,63475770
Qatar,QAT,2007,,,,294261.61000000004,23870600,63277752
Qatar,QAT,2008,0,0,0,288965.57,28466800,64843561
Qatar,QAT,2009,,,,311432.2,31543200,69221959
Qatar,QAT,2010,0,0,0,332357.19999999995,40317700,72507591
Qatar,QAT,2011,,,,335680.772,40720877,80435645
Qatar,QAT,2012,,,,339004.344,41124054,94124556
Qatar,QAT,2013,,,,,,85023062
Qatar,QAT,2014,,,,,,107853804
Romania,ROU,1960,,,,,,53450192
Romania,ROU,1961,,,,,,55775070
Romania,ROU,1962,,,,,,63879140
Romania,ROU,1963,,,,,,69529987
Romania,ROU,1964,,,,,,72115222
Romania,ROU,1965,,,,,,78723156
Romania,ROU,1966,,,,,,84183319
Romania,ROU,1967,,,,,,92129708
Romania,ROU,1968,,,,,,100189774
Romania,ROU,1969,,,,,,111649149
Romania,ROU,1970,,,,18059701,32424700,120112585
Romania,ROU,1971,,,,19480400,33208100,125829438
Romania,ROU,1972,,,,19922584,34016900,132422704
Romania,ROU,1973,,,,20844400,35119700,144960177
Romania,ROU,1974,,,,21938545,35710000,150944721
Romania,ROU,1975,,,,24046266,36425500,162257416
Romania,ROU,1976,,,,23531046,37472100,174765553
Romania,ROU,1977,,,,23946198,38718300,178399550
Romania,ROU,1978,,,,25936088,39142400,193903626
Romania,ROU,1979,,,,26273616,39592900,196074490
Romania,ROU,1980,,,,25201636,39925500,196617206
Romania,ROU,1981,,,,26690225,40733300,198153679
Romania,ROU,1982,,,,27054351,40763200,195773796
Romania,ROU,1983,,,,26782140,49159800,200562898
Romania,ROU,1984,,,,27943431,42498900,189272205
Romania,ROU,1985,,,,27966123,43071100,194343666
Romania,ROU,1986,,,,26129187,42195500,202147042
Romania,ROU,1987,,,,25476358,41980900,212165286
Romania,ROU,1988,,,,25375949,42059900,212777675
Romania,ROU,1989,,,,25580301,40031100,214141799
Romania,ROU,1990,1600,2006100,0,22126870,37405800,174087158
Romania,ROU,1991,,,,17595166,32940900,140288419
Romania,ROU,1992,,,,18961212,29566800,128645694
Romania,ROU,1993,,,,18152019,27374600,125297723
Romania,ROU,1994,,,,16080568,28949900,119140830
Romania,ROU,1995,,,,17136056,28410100,126049458
Romania,ROU,1996,,,,17378693,29276900,125407733
Romania,ROU,1997,,,,15001396,27504500,112624571
Romania,ROU,1998,,,,12628098,26116100,99830408
Romania,ROU,1999,,,,12418228,25227600,89742491
Romania,ROU,2000,2000,674900,118200,11780000,25139300,90681243
Romania,ROU,2001,,,,10678880,24394500,96632784
Romania,ROU,2002,,,,9783259,24304800,97237839
Romania,ROU,2003,,,,10182880,25769800,101062520
Romania,ROU,2004,,,,11288216,26139900,96904142
Romania,ROU,2005,2200,321300,418800,11169424,25976900,96456768
Romania,ROU,2006,,,,10625715,26509000,103350728
Romania,ROU,2007,,,,10742368,26679100,102224959
Romania,ROU,2008,2300,371600,596400,10592886,26832300,96365093
Romania,ROU,2009,,,,8393436,26244800,81576082
Romania,ROU,2010,2000,215000,758000,8808278,26116000,79412552
Romania,ROU,2011,,,,8305753.598803011,25976241.953545,84880049
Romania,ROU,2012,,,,8218071.19760603,25707733.9070901,81722762
Romania,ROU,2013,,,,,,70945449
Romania,ROU,2014,,,,,,70003030
Russia,RUS,1970,,,,125301380,338496000,
Russia,RUS,1971,,,,127834390,344005000,
Russia,RUS,1972,,,,151926350,366735000,
Russia,RUS,1973,,,,143006410,369515000,
Russia,RUS,1974,,,,143498690,380300000,
Russia,RUS,1975,,,,149387450,395119000,
Russia,RUS,1976,,,,155255130,411531000,
Russia,RUS,1977,,,,155592100,420972000,
Russia,RUS,1978,,,,154822680,434155000,
Russia,RUS,1979,,,,155602330,446764000,
Russia,RUS,1980,,,,158450300,460809000,
Russia,RUS,1981,,,,161114130,474129000,
Russia,RUS,1982,,,,160564500,492411000,
Russia,RUS,1983,,,,162238190,504821000,
Russia,RUS,1984,,,,166476200,525561000,
Russia,RUS,1985,,,,170495660,540792000,
Russia,RUS,1986,,,,176420690,562391000,
Russia,RUS,1987,,,,177655420,577899000,
Russia,RUS,1988,,,,175220370,600128000,
Russia,RUS,1989,,,,168057820,611597000,
Russia,RUS,1990,4886800,15866200,5035600,160717020,624883000,
Russia,RUS,1991,,,,143176910,601461000,
Russia,RUS,1992,,,,127569030,576744000,2078668286
Russia,RUS,1993,,,,119550260,553641000,1938445873
Russia,RUS,1994,,,,99808530,514496000,1698378384
Russia,RUS,1995,,,,89825290,485644000,1631473969
Russia,RUS,1996,,,,122296860,490520000,1612966620
Russia,RUS,1997,,,,89468790,451678000,1526011049
Russia,RUS,1998,,,,155584660,498651000,1495505276
Russia,RUS,1999,,,,98265970,455382000,1531130181
Russia,RUS,2000,9033200,24866100,16788700,93000000,465970000,1557899281
Russia,RUS,2001,,,,90116380,470194000,1557506912
Russia,RUS,2002,,,,108805660,489125000,1557085207
Russia,RUS,2003,,,,119441450,509646000,1604242827
Russia,RUS,2004,,,,77519220,486820000,1602115967
Russia,RUS,2005,9289900,26591300,24231300,77471170,494483000,1615089813
Russia,RUS,2006,,,,65002040,495215000,1669262404
Russia,RUS,2007,,,,65020330,504013000,1666886188
Russia,RUS,2008,9448200,28055800,28623500,62545600,511550000,1714978893
Russia,RUS,2009,,,,64810770,507742000,1574045082
Russia,RUS,2010,9592000,20578000,26909000,63728250,533546000,1670531186
Russia,RUS,2011,,,,64461124.875,539682790.5,1763405295
Russia,RUS,2012,,,,65193999.75,545818581,1830830424
Russia,RUS,2013,,,,,,1778561006
Russia,RUS,2014,,,,,,1705345684
Rwanda,RWA,1960,,,,,,106343
Rwanda,RWA,1961,,,,,,139346
Rwanda,RWA,1962,,,,,,84341
Rwanda,RWA,1963,,,,,,84341
Rwanda,RWA,1964,,,,,,36670
Rwanda,RWA,1965,,,,,,47671
Rwanda,RWA,1966,,,,,,44004
Rwanda,RWA,1967,,,,,,40337
Rwanda,RWA,1968,,,,,,55005
Rwanda,RWA,1969,,,,,,58672
Rwanda,RWA,1970,,,,649924.3,1301730,58672
Rwanda,RWA,1971,,,,605702.8,1296130,62339
Rwanda,RWA,1972,,,,603052.2999999999,1309590,66006
Rwanda,RWA,1973,,,,623149.6,1346540,69673
Rwanda,RWA,1974,,,,588392.3999999999,1322460,73340
Rwanda,RWA,1975,,,,630958.5,1352830,176016
Rwanda,RWA,1976,,,,618344.6,1344850,267691
Rwanda,RWA,1977,,,,643411.2,1381660,267691
Rwanda,RWA,1978,,,,665932.7,1431970,289693
Rwanda,RWA,1979,,,,685844,1387750,297027
Rwanda,RWA,1980,,,,683385.7000000001,1416020,495045
Rwanda,RWA,1981,,,,683680.2000000001,1429120,601388
Rwanda,RWA,1982,,,,719348.7999999999,1477690,608722
Rwanda,RWA,1983,,,,747943.2000000001,1516950,696730
Rwanda,RWA,1984,,,,706629.5,1520730,634391
Rwanda,RWA,1985,,,,778518.5,1582210,616056
Rwanda,RWA,1986,,,,736157,1574990,597721
Rwanda,RWA,1987,,,,762237.3,1591460,616056
Rwanda,RWA,1988,,,,703185.3999999999,1586030,696730
Rwanda,RWA,1989,,,,733491,1682270,689396
Rwanda,RWA,1990,,,,717560.1,1484520,542716
Rwanda,RWA,1991,,,,722777.3999999999,1510800,487711
Rwanda,RWA,1992,,,,751052.5,1545500,487711
Rwanda,RWA,1993,,,,632985.9,1472510,495045
Rwanda,RWA,1994,,,,573772.7999999999,1429840,473043
